Employee ID,Burn Rate
fffe3100380035003400,0.62565
fffe31003200330034003400,0.19248652
fffe33003000340036003800,0.28017408
fffe32003600300038003900,0.43010733
fffe31003600340037003200,0.5576586
fffe32003500370031003500,0.38110983
fffe3200330033003100,0.3859966
fffe32003100390036003500,0.9147382
fffe32003100360037003600,0.568587
fffe32003600360038003800,0.739614
fffe31003900350035003000,0.7760707
fffe37003900,0.4308195
fffe3100310035003000,0.49729562
fffe33003300300038003900,0.6997505
fffe31003700300030003300,0.5710764
fffe31003200360036003300,0.008311421
fffe3800360030003900,0.3589549
fffe32003300320034003500,0.17097512
fffe31003500350037003500,0.33420548
fffe3500360035003900,0.40546456
fffe3800300034003100,0.8216027
fffe3300390033003400,0.66895634
fffe3800320031003600,0.66630113
fffe33003300310034003200,0.6752229
fffe3500340034003600,0.00520432
fffe31003200350037003900,0.60530514
fffe32003700300030003000,0.17610282
fffe370039003000,0.55886465
fffe31003100390039003600,0.22497943
fffe32003900310038003300,0.4303426
fffe33003000360036003600,0.5581747
fffe3700390030003400,0.62361586
fffe31003000320034003900,0.42537192
fffe3700300033003300,0.38250268
fffe33003000300030003300,0.6081724
fffe32003800350037003900,0.42505768
fffe32003800300036003500,0.60474414
fffe3600300033003200,0.39756042
fffe3300380036003300,0.3738351
fffe32003300350033003000,0.01965475
fffe3800340037003200,0.09170425
fffe32003400300034003900,0.2899977
fffe31003400390033003600,0.21871006
fffe33003200370038003300,0.18581909
fffe31003900340034003300,0.57139075
fffe360031003600,0.22062626
fffe32003300310037003700,0.6520207
fffe32003400320035003900,0.0064934194
fffe33003100390037003500,0.62361586
fffe32003200310032003200,0.6047711
fffe31003200350037003100,0.47842562
fffe33003100320032003700,0.44079903
fffe31003400320033003000,0.63627195
fffe33003000310034003200,0.1261667
fffe3900380037003900,0.39908344
fffe31003900370030003000,0.43329474
fffe3500360037003200,0.5666968
fffe33003300310036003900,0.28909153
fffe32003000310038003800,0.7795147
fffe31003400360036003600,0.42397955
fffe31003700310032003400,0.60171676
fffe32003300390037003500,0.31165195
fffe3300380039003400,0.28584552
fffe32003900380036003900,0.5523454
fffe33003000350038003100,0.44407132
fffe31003300330034003600,0.71905774
fffe3500310031003200,0.24654764
fffe33003000310032003200,0.7026693
fffe32003200360039003700,0.17674291
fffe33003400310035003100,0.28909153
fffe33003300330030003600,0.3253851
fffe3700340035003300,0.61279905
fffe3600330035003200,0.6052018
fffe33003300320037003400,0.39359444
fffe32003300320038003300,0.67605627
fffe3900380032003200,0.8281797
fffe3200390038003600,0.7812394
fffe32003600300031003100,0.7722372
fffe32003800330033003800,0.5831926
fffe31003800360032003200,0.3814812
fffe32003700320033003900,0.20388418
fffe32003400300033003100,0.42149252
fffe33003400350039003700,0.5024382
fffe31003900360038003100,0.30744517
fffe33003200390030003700,0.28909153
fffe31003600360030003900,0.5358338
fffe33003200350035003300,0.38433778
fffe31003100300037003200,0.55652696
fffe32003900380031003500,0.6177056
fffe330037003100,0.42004612
fffe31003400360036003500,0.5069589
fffe32003300360035003500,0.8480895
fffe3100380032003200,0.42061067
fffe3300360031003600,0.15758568
fffe31003400340033003800,0.34337798
fffe31003000350034003600,0.2867548
fffe33003200310032003300,0.48774713
fffe31003800340032003700,0.4646835
fffe32003600320033003800,0.35964018
fffe33003400390035003400,0.40766054
fffe320030003200,0.03673306
fffe3400370039003400,0.61683595
fffe31003500350037003900,0.71225345
fffe32003600310036003000,0.4128641
fffe32003000330037003700,0.2899977
fffe33003200310032003800,0.2697095
fffe3900310030003600,0.27370125
fffe3700340038003000,0.63024247
fffe3100340036003600,0.19969177
fffe31003300320038003400,0.44023702
fffe32003000350036003100,0.6505706
fffe3600320038003600,0.3568756
fffe33003400360037003700,0.34537065
fffe3100320035003300,0.5548654
fffe32003600340039003100,0.23762968
fffe31003800390032003500,0.35122538
fffe33003300380033003700,0.7659106
fffe3300300035003200,0.1261667
fffe3200320034003900,0.5379449
fffe31003200370035003100,0.4874329
fffe32003100370037003900,0.4164003
fffe3400360037003400,0.560132
fffe31003000360034003400,0.31741047
fffe31003000370036003000,0.2739907
fffe33003000330032003600,0.41241264
fffe32003000310031003500,0.5539357
fffe3300390034003900,0.44453648
fffe3600380031003500,0.49977905
fffe32003200390031003300,0.6362473
fffe3300300038003500,0.49424988
fffe33003100360034003600,0.19211644
fffe31003300380039003100,0.0076895654
fffe32003200340035003400,0.6397418
fffe3300370036003400,0.5410265
fffe3100360039003000,0.18724954
fffe3400390034003200,0.25221902
fffe32003700330036003200,0.38537222
fffe31003500350032003400,0.49971503
fffe3200330031003200,0.2847442
fffe31003100340036003100,0.7437539
fffe31003600390036003200,0.7671006
fffe33003300360036003000,0.31278628
fffe31003200330031003800,0.17371258
fffe31003100370033003100,0.18827307
fffe32003400370030003400,0.70041186
fffe310039003200,0.8637097
fffe31003300360032003400,0.48774713
fffe3700370033003700,0.7221532
fffe33003400300037003100,0.44244337
fffe32003800350036003300,0.8030882
fffe3200320039003600,0.24479458
fffe31003300300033003200,0.37172973
fffe32003100330034003900,0.3809545
fffe32003300310033003500,0.63317966
fffe3500380039003400,0.5964118
fffe32003100370030003000,0.4316518
fffe31003400320039003200,0.2776968
fffe31003200320035003200,0.2483438
fffe3100340031003100,0.54719025
fffe31003600310032003100,0.63207924
fffe32003200310030003100,0.29047143
fffe3400390033003700,0.5108064
fffe31003800340034003600,0.4209249
fffe3400300034003600,0.21735802
fffe32003900360038003900,0.5548654
fffe33003200330039003700,0.74539995
fffe31003100390030003000,0.48674262
fffe32003600350034003500,0.49659243
fffe3900310037003700,0.7987268
fffe31003800300036003000,0.43299532
fffe3800310038003900,0.38433778
fffe38003800,0.101456344
fffe33003300380030003300,0.102413744
fffe32003300330036003900,0.37664685
fffe3700350034003700,0.30075097
fffe31003400310030003800,0.38405937
fffe31003800330034003300,0.34967715
fffe32003900370034003200,0.16490534
fffe31003100380038003700,0.47152779
fffe3100330035003200,0.20278454
fffe32003100350038003200,0.45889345
fffe32003200350033003200,0.53349805
fffe32003000390033003700,0.62361586
fffe3500340037003500,0.6026698
fffe32003300330033003700,0.124669075
fffe3700320034003700,0.51319504
fffe31003500350036003300,0.4646835
fffe33003300300039003000,0.55652696
fffe31003000320035003400,0.5721828
fffe33003200370034003300,0.33327466
fffe32003100330039003100,0.25749183
fffe32003300330033003000,0.45385253
fffe32003600350031003600,0.39905065
fffe33003200390037003700,0.3758164
fffe3200340034003300,0.4765184
fffe31003200300037003200,0.008311421
fffe31003800300034003800,0.1261667
fffe32003100350036003500,0.4112118
fffe31003700340035003900,0.13583449
fffe31003100350031003900,0.51309246
fffe3400340034003800,0.18724954
fffe3600310035003800,0.525342
fffe31003800380031003300,0.44504386
fffe32003800320030003700,0.6065263
fffe32003200360033003200,0.6728367
fffe3900310036003800,0.52028537
fffe3800390030003200,0.57941633
fffe3100350032003600,0.06617361
fffe32003300340036003500,0.67512465
fffe310032003400,0.5963341
fffe33003300390036003500,0.4020696
fffe32003600370038003000,0.39599237
fffe31003800330031003700,0.88058007
fffe3700340030003700,0.5962063
fffe32003200380035003900,0.6644279
fffe31003200330031003100,0.70554864
fffe32003400380031003600,0.5840043
fffe31003600320035003600,0.6481831
fffe31003500380032003500,0.9174611
fffe31003600310038003200,0.34045154
fffe340033003500,0.54791796
fffe32003900350037003900,0.0758481
fffe33003200390038003300,0.22705278
fffe32003700390037003200,0.6281155
fffe31003200320033003600,0.29136717
fffe3500320031003900,0.62621224
fffe33003000330035003500,0.66243875
fffe3900360038003900,0.48674262
fffe32003100370038003600,0.15788046
fffe31003300320037003500,0.21761784
fffe3900310034003800,0.4275883
fffe31003400380035003600,0.6252409
fffe3100320033003800,0.35217154
fffe31003200350036003500,0.29283887
fffe31003200330030003400,0.55182153
fffe3100380037003900,0.5432606
fffe340035003700,0.5217171
fffe32003700320039003000,0.35111183
fffe32003500330034003600,0.32951987
fffe31003500370034003900,0.5312675
fffe33003000390036003800,0.5848163
fffe3100370038003900,0.22859514
fffe33003400310034003300,0.44123864
fffe32003600320032003600,0.3395751
fffe33003200370031003600,0.7234087
fffe31003800350035003500,0.5167566
fffe32003400330036003600,0.7736647
fffe3800300031003900,0.40238383
fffe31003400390031003100,0.49674958
fffe32003100370031003000,0.8170332
fffe33003300350031003000,0.37214953
fffe32003100360038003500,0.44442278
fffe32003600330031003700,0.21228775
fffe3200330032003600,0.25990665
fffe31003800380035003200,0.5850138
fffe32003900350034003700,0.27175146
fffe31003400360033003200,0.45211744
fffe3600390032003800,0.5598323
fffe32003000310034003000,0.6255444
fffe3100340034003000,0.9194944
fffe32003400360033003000,0.6052018
fffe310030003000,0.63518935
fffe3600390037003200,0.24827945
fffe31003400350035003700,0.57758987
fffe33003000300039003900,0.72426134
fffe32003600390036003400,0.21252742
fffe32003400360038003300,0.2899977
fffe31003000300030003500,0.3253851
fffe33003200300039003100,0.52000797
fffe3900360037003400,0.40348506
fffe3400320033003100,0.24850246
fffe32003500340032003000,0.013012707
fffe3300300035003000,0.42617607
fffe3900320039003800,0.5725688
fffe350030003400,0.49589854
fffe32003700320031003300,0.29283887
fffe31003600330030003500,0.3875143
fffe3800340039003600,0.44706643
fffe32003300390033003300,0.6147231
fffe32003400360036003200,0.5721828
fffe32003100310039003700,0.01965475
fffe33003200300039003900,0.7468698
fffe32003600300033003500,0.528316
fffe340034003300,0.478287
fffe32003700350038003800,0.66604334
fffe3400360039003900,0.07667351
fffe3900350031003400,0.4550188
fffe3700360039003300,0.615444
fffe3800360038003400,0.51206195
fffe33003000370038003300,0.32664186
fffe31003400320033003800,0.22890934
fffe3900320037003000,0.39869064
fffe3800330031003000,0.41875824
fffe3800380038003800,0.6807427
fffe32003500340038003000,0.6542488
fffe320034003400,0.28706422
fffe32003000350032003000,0.41332424
fffe32003400330036003700,0.42505768
fffe31003600390034003900,0.7112462
fffe3300340031003800,0.5138511
fffe3400380032003300,0.6015342
fffe33003200310038003700,0.08909193
fffe3600350038003300,0.39652896
fffe3800300033003300,0.30697146
fffe32003600300037003900,0.72275424
fffe31003300330030003400,0.3782171
fffe32003200350036003200,0.25228387
fffe31003700370038003500,0.6124247
fffe33003100370033003800,0.46037388
fffe32003200310035003000,0.741549
fffe32003800310031003800,0.03493142
fffe3400350036003000,0.6768121
fffe370035003700,0.49456412
fffe32003700350032003900,0.28407672
fffe3900380031003800,0.48899788
fffe3800350039003300,0.4685233
fffe31003300380034003600,0.7062847
fffe3600340038003400,0.63335764
fffe32003500390036003200,0.3363164
fffe3200350038003100,0.6447112
fffe32003600300034003500,0.33974653
fffe31003200340033003900,0.7397466
fffe33003000340036003100,0.54596174
fffe31003300380036003300,0.5553011
fffe32003400330034003700,0.4791614
fffe3700390035003400,0.57528913
fffe31003900310033003300,0.5343932
fffe33003000320037003000,0.53216434
fffe3500370037003100,0.57038486
fffe32003600300035003100,0.5903506
fffe33003200300030003300,0.42589134
fffe3900390031003600,0.3489455
fffe31003600380033003300,0.40259546
fffe32003000380033003200,0.5668425
fffe32003600340034003500,0.5598323
fffe33003000360031003200,0.5381918
fffe31003000370031003900,0.4685233
fffe32003800300033003600,0.86335504
fffe3600320030003900,0.5041217
fffe32003500360032003700,0.5539357
fffe3500390035003500,0.7402812
fffe32003800360031003000,0.24251276
fffe32003800390035003100,0.72366023
fffe33003300350036003200,0.43528947
fffe3100330031003000,0.11598313
fffe32003900350032003500,0.14648587
fffe33003100350038003500,0.09320733
fffe3700320039003100,0.741549
fffe3100330034003500,0.38783276
fffe33003400370030003200,0.8594533
fffe33003200300039003200,0.58284336
fffe31003300350032003200,0.07487187
fffe3300370039003100,0.46757773
fffe32003900350035003200,0.34909075
fffe33003400350035003600,0.48424467
fffe31003300350034003300,0.5719595
fffe33003200320039003800,0.49871328
fffe32003400370034003900,0.5880587
fffe32003700330031003900,0.4775854
fffe3800380038003900,0.2510067
fffe31003300350038003800,0.56552494
fffe3700360030003600,0.2016863
fffe31003900300031003200,0.2867548
fffe31003300350034003000,0.39318994
fffe33003400310034003600,0.46836308
fffe3600330038003700,0.63627195
fffe31003900340031003300,0.41069007
fffe31003200380031003900,0.60178816
fffe33003200350035003000,0.5347074
fffe32003000320034003500,0.6899125
fffe31003200300036003500,0.40576622
fffe31003700310035003700,0.10317746
fffe3700360037003900,0.34824866
fffe32003300340039003300,0.5092233
fffe31003700390030003800,0.4307085
fffe32003400310031003800,0.5463653
fffe32003500340032003400,0.5449413
fffe32003600330033003700,0.41441905
fffe31003000340030003000,0.47873074
fffe33003300380036003600,0.72934115
fffe3300340033003000,0.4653131
fffe32003200390033003100,0.39994937
fffe31003100340032003800,0.2920469
fffe370033003300,0.3976231
fffe350031003800,0.8378556
fffe31003000380038003500,0.40572122
fffe3400300033003100,0.6236831
fffe3800300039003500,0.41631836
fffe3500300037003000,0.34909075
fffe33003400300035003300,0.5994965
fffe32003900310034003500,0.4268684
fffe31003800350031003400,0.34003657
fffe32003700320033003300,0.74407464
fffe3700330031003600,0.6566696
fffe3400320038003600,0.48799855
fffe3200370037003700,0.5310937
fffe31003500300039003900,0.7112462
fffe33003300360032003200,0.9473531
fffe3600340037003100,0.52747244
fffe32003500310030003400,0.41441905
fffe31003500310038003400,0.6081724
fffe32003300360036003600,0.49058926
fffe3600300031003200,0.591533
fffe31003700390031003700,0.72878
fffe32003500380039003600,0.5831926
fffe32003300320035003400,0.14368603
fffe31003100350034003200,0.74051976
fffe32003000320034003200,0.42172268
fffe33003200300034003700,0.48357266
fffe31003100370037003100,0.51028794
fffe32003300340037003700,0.47819686
fffe31003000370035003700,0.0063503683
fffe3200360033003300,0.43763703
fffe3300300035003100,0.451028
fffe31003400310034003400,0.20937672
fffe31003800360031003600,0.25992328
fffe3100340038003100,0.5962774
fffe3400340030003500,0.4496824
fffe33003200320036003700,0.75169104
fffe32003900390039003800,0.24166453
fffe3800340031003900,0.35753798
fffe31003000310037003700,0.49275526
fffe32003800350038003600,0.5645799
fffe33003300300039003800,0.17582023
fffe3800310036003600,0.38350236
fffe3800360031003900,0.6542488
fffe370034003800,0.3782171
fffe31003200380033003900,0.52599096
fffe33003000350036003900,0.40893093
fffe32003900360035003700,0.15932742
fffe32003800380035003800,0.85873187
fffe3500330038003700,0.30043674
fffe32003500370039003800,0.4303426
fffe3500340039003700,0.41441905
fffe31003000310031003500,0.33890292
fffe3600360030003400,0.5410265
fffe33003000330031003400,0.62397903
fffe36003500,0.7624704
fffe3300310039003900,0.64799845
fffe31003000320039003900,0.25116616
fffe32003700310030003200,0.43268108
fffe31003900330032003600,0.5249658
fffe32003800370031003600,0.4329467
fffe31003300340038003300,0.42980158
fffe31003700300039003400,0.06714985
fffe3200340039003600,0.30075097
fffe34003200,0.46029317
fffe3500390031003700,0.6319291
fffe31003400390039003200,0.34337798
fffe31003200320031003800,0.44706643
fffe31003900390037003200,0.36432385
fffe32003000380033003300,0.30698013
fffe31003600380034003300,0.38782853
fffe3200320033003700,0.46029317
fffe31003700320039003400,0.774217
fffe3100370036003500,0.4685233
fffe3500360035003300,0.5342431
fffe31003600370038003400,0.24526826
fffe32003800350030003500,0.49679163
fffe3700330039003800,0.5725688
fffe33003100350031003700,0.5707202
fffe32003400320036003900,0.4279751
fffe32003900350039003300,0.387791
fffe33003100350031003300,0.51112497
fffe31003700300031003600,0.27434605
fffe32003600320038003200,0.48357266
fffe3900350039003900,0.72780585
fffe3100330035003000,0.23597354
fffe31003100370032003900,0.26572847
fffe3600300033003500,0.7038171
fffe3400360030003900,0.60574675
fffe3200390035003800,0.41209844
fffe3800370033003800,0.37093544
fffe3600330030003000,0.6081724
fffe33003400320037003700,0.56640244
fffe3800330033003500,0.43657357
fffe3800330036003000,0.43043438
fffe32003200300037003000,0.47863844
fffe3400320034003800,0.4100452
fffe3100350039003900,0.33890292
fffe31003300310030003700,0.43012124
fffe33003100340032003300,0.14137518
fffe360038003100,0.29454362
fffe31003800310037003900,0.630921
fffe32003600330037003700,0.5789479
fffe32003600390031003300,0.6752229
fffe3600370033003200,0.44018978
fffe32003600370030003500,0.24506393
fffe32003500380035003800,0.2615369
fffe32003300340032003700,0.18962565
fffe31003000350035003400,0.3178842
fffe32003900350037003100,0.6637552
fffe31003700370032003000,0.48884377
fffe31003500310036003600,0.43953106
fffe31003900390037003400,0.66795385
fffe32003400320038003200,0.099654704
fffe31003800330032003000,0.35504842
fffe32003300370034003700,0.099654704
fffe32003300310030003100,0.5539357
fffe31003500310038003200,0.57908803
fffe33003400360039003600,0.6823713
fffe33003200370030003500,0.6653677
fffe32003000380034003400,0.21268392
fffe3800300030003300,0.7731117
fffe32003100300032003800,0.6940389
fffe3800320032003100,0.30698013
fffe3900320031003300,0.28909153
fffe32003800360038003300,0.023693323
fffe33003400370031003300,0.6364881
fffe3100330033003200,0.3836158
fffe31003000300037003500,0.5962063
fffe32003000310034003200,0.5789479
fffe330039003500,0.2251389
fffe31003900370031003100,0.31947452
fffe3900360033003400,0.4250053
fffe32003600300032003500,0.46005535
fffe33003000320039003300,0.42902
fffe33003000340037003700,0.05973655
fffe31003500340038003700,0.47043824
fffe3100380031003300,0.11181241
fffe31003300380030003900,0.20473695
fffe3400300038003900,0.5668425
fffe32003700370038003100,0.612899
fffe32003100370035003200,0.41069007
fffe3600310030003900,0.74539995
fffe31003900370036003200,0.3990392
fffe32003100300030003000,0.50381845
fffe3800360037003300,0.35111183
fffe32003600330035003100,0.37293833
fffe32003700310038003800,0.4881288
fffe31003700340036003200,0.42061067
fffe3900320038003500,0.42183807
fffe3300350030003400,0.6249017
fffe32003800370030003100,0.14624321
fffe32003800330035003800,0.7663275
fffe31003700350039003700,0.2867548
fffe31003300380034003800,0.6249017
fffe31003900330036003200,0.49871328
fffe31003000360033003500,0.75875294
fffe33003200380039003700,0.2920469
fffe32003600390035003800,0.32365492
fffe3200370036003900,0.1701847
fffe3700310032003600,0.401278
fffe3600340032003500,0.21735802
fffe3100350030003000,0.6047711
fffe32003300380033003500,0.63542885
fffe3600320032003400,0.55652696
fffe32003000390030003000,0.6282381
fffe32003200320036003400,0.35724908
fffe3600350032003600,0.35494184
fffe31003300310037003500,0.43319336
fffe31003100380033003400,0.963251
fffe3800300038003900,0.68492544
fffe32003300310038003400,0.8765458
fffe3100320034003300,0.45606345
fffe3700310031003900,0.49508196
fffe3100370034003200,0.57689965
fffe33003400310033003000,0.40079653
fffe3700380037003200,0.2598735
fffe32003200360039003300,0.6053906
fffe3100360035003200,0.22466522
fffe3300320036003400,0.42004612
fffe3300390036003900,0.40546456
fffe31003000350031003200,0.61512107
fffe32003900350031003800,0.54764634
fffe32003900300034003500,0.6566696
fffe32003700310032003200,0.33988935
fffe3900310031003700,0.25992328
fffe32003200350030003300,0.44668633
fffe33003300320032003500,0.23485059
fffe3700360038003500,0.43804303
fffe3700300035003800,0.21176893
fffe3400390039003500,0.43043548
fffe31003200330030003700,0.38332772
fffe31003200310030003200,0.47664824
fffe360036003900,0.4384842
fffe33003400380032003400,0.54521716
fffe31003200340031003100,0.9341769
fffe32003400320037003800,0.49456412
fffe310031003200,0.32961175
fffe32003100320037003800,0.09500897
fffe3800370039003900,0.47121355
fffe3300300038003700,0.25749183
fffe32003800380031003000,0.07524586
fffe32003900310035003700,0.40348506
fffe3300300035003900,0.67015094
fffe31003100340031003000,0.60825014
fffe31003900360036003200,0.5174015
fffe32003700340030003100,0.70590436
fffe3100330038003700,0.28709
fffe31003700340037003500,0.37619653
fffe31003600310039003700,0.5703858
fffe31003300300034003800,0.19261989
fffe32003800310037003200,0.5374317
fffe3200370035003400,0.7224573
fffe3500340034003000,0.41875824
fffe31003500380035003300,0.63012064
fffe3300380030003100,0.8272414
fffe32003200360038003200,0.23180455
fffe3300380035003800,0.4425857
fffe31003900300037003400,0.40766603
fffe31003500370030003600,0.56515634
fffe3900380032003500,0.74051976
fffe3300300030003200,0.7736647
fffe3900320037003500,0.4209249
fffe31003900340035003600,0.00574401
fffe31003700320034003700,0.56571305
fffe31003900330035003500,0.41826266
fffe3200300035003500,0.6703655
fffe32003900390039003500,0.5931306
fffe31003500360032003300,0.61279905
fffe330034003600,0.14767367
fffe32003800380032003000,0.63012064
fffe33003100300038003700,0.57359946
fffe31003900380031003000,0.56493413
fffe31003700310031003200,0.5523454
fffe3200380037003100,0.46962
fffe31003700340033003700,0.5300907
fffe31003200360038003900,0.43130037
fffe32003500390038003300,0.23740399
fffe32003600350034003300,0.5259266
fffe31003600380031003300,0.546403
fffe33003400330035003600,0.6551446
fffe33003200340035003600,0.30091047
fffe33003100320031003600,0.4604568
fffe31003100360035003200,0.2550593
fffe3800370034003000,0.2598735
fffe3100370035003500,0.4377288
fffe31003900330038003700,0.6148134
fffe32003100340030003200,0.7652941
fffe32003100360036003800,0.29104206
fffe33003200390035003700,0.79827833
fffe33003200370037003400,0.13520905
fffe3600360036003600,0.18210188
fffe33003200390039003000,0.60574675
fffe3800330033003200,0.20332214
fffe31003600330037003700,0.46288177
fffe33003000330035003900,0.3943252
fffe31003600380037003800,0.4268684
fffe3100370030003100,0.41810304
fffe33003400330037003900,0.6758086
fffe31003100310032003200,0.32664186
fffe31003300380032003700,0.2697095
fffe3700310030003100,0.25349337
fffe32003800340034003800,0.38510662
fffe33003000310035003000,0.38184145
fffe3400320033003000,0.61988294
fffe31003900390036003800,0.20253092
fffe33003100300034003400,0.40608862
fffe31003900320031003800,0.5467172
fffe31003800350039003200,0.38332772
fffe3800370030003000,0.37142676
fffe33003400380034003000,0.8342035
fffe32003400310037003500,0.56330013
fffe3600350033003000,0.3394323
fffe31003400300038003300,0.2198847
fffe32003800340037003200,0.3995283
fffe3500300032003400,0.40937778
fffe32003200310037003200,0.6500348
fffe33003200330035003200,0.32393616
fffe3400370034003100,0.36499706
fffe31003600300037003800,0.570073
fffe3100370034003300,0.909359
fffe33003100300033003800,0.59585947
fffe31003900330033003300,0.75974077
fffe31003600370031003300,0.7834561
fffe32003100320038003600,0.37856078
fffe31003000320031003300,0.2785314
fffe3100320032003100,0.6194079
fffe31003100300032003000,0.3596747
fffe32003300370032003100,0.66835845
fffe3200330033003700,0.51319504
fffe33003000390037003400,0.34925973
fffe3700370032003000,0.3178842
fffe31003400330038003600,0.8057351
fffe31003900340035003000,0.4999087
fffe32003100320038003300,0.031930536
fffe32003200330033003600,0.60178816
fffe33003100310036003300,0.5838299
fffe33003200330034003400,0.521293
fffe3700300039003600,0.47873074
fffe3900330039003200,0.38716257
fffe32003500360036003200,0.3495484
fffe32003400300039003400,0.47987163
fffe31003400330032003300,0.3253851
fffe32003900300033003200,0.43815544
fffe32003900310036003300,0.58078086
fffe3100320030003800,0.5089443
fffe31003800310032003600,0.112778604
fffe3700380037003300,0.9286481
fffe31003400310037003700,0.34861907
fffe33003400310039003200,0.5246436
fffe31003700390033003700,0.6487455
fffe31003300310031003900,0.17433098
fffe3700370031003400,0.37613064
fffe3100380038003700,0.3568756
fffe32003900390032003900,0.43053752
fffe3300340030003900,0.3968432
fffe31003400340033003100,0.4553152
fffe31003000310039003100,0.40608862
fffe3100370031003100,0.41020277
fffe31003400330038003500,0.4568361
fffe32003800380039003300,0.46997142
fffe31003100380036003200,0.56140447
fffe3800390039003700,0.4369376
fffe33003000310031003000,0.71453834
fffe3600310038003100,0.46295765
fffe31003400300032003700,0.53192574
fffe31003100390038003000,0.941568
fffe31003700320034003400,0.5926575
fffe31003200300032003300,0.36088938
fffe32003500390033003100,0.44806987
fffe33003400310039003800,0.29047143
fffe3200380033003900,0.36442667
fffe31003500310039003700,0.76925135
fffe33003200310033003200,0.57882166
fffe32003900390038003300,0.19642606
fffe31003600300032003700,0.19211644
fffe31003300380037003400,0.60612947
fffe32003500320038003600,0.5170355
fffe32003200390033003600,0.9001138
fffe3800380035003900,0.43547118
fffe32003800350035003100,0.53192574
fffe31003400370031003800,0.41135716
fffe33003400340038003500,0.5789479
fffe31003800370033003000,0.31741047
fffe31003400350039003900,0.2851143
fffe32003400370031003600,0.51112497
fffe3100370036003100,0.4515714
fffe3400330038003700,0.5916691
fffe32003100350030003400,0.37725478
fffe33003400390032003200,0.33172512
fffe33003400380030003100,0.5834156
fffe31003200390037003800,0.5756932
fffe3500380030003400,0.60171676
fffe31003700360037003100,0.8853247
fffe32003300320034003600,0.56182545
fffe32003900310030003200,0.37142676
fffe31003500350030003600,0.45959446
fffe31003200370031003800,0.454323
fffe3300380039003300,0.3177247
fffe3400340035003700,0.41976282
fffe31003400300039003200,0.19261989
fffe3800320034003800,0.6211127
fffe3300320035003600,0.5697943
fffe31003000370034003400,0.12796834
fffe320032003500,0.65132296
fffe32003500380034003700,0.15019292
fffe31003100390038003900,0.6527237
fffe3400340038003000,0.51679295
fffe31003900340034003100,0.1859752
fffe32003800320037003400,0.3018192
fffe3600370036003600,0.54681754
fffe3700360032003200,0.15641373
fffe33003300380037003200,0.37652317
fffe3100390031003800,0.4011854
fffe3700370038003700,0.47783697
fffe32003600360031003900,0.19616574
fffe3200320033003600,0.27453095
fffe32003000310031003800,0.20321357
fffe3700310033003200,0.38856015
fffe31003100310031003100,0.64492434
fffe31003900350033003400,0.2251389
fffe31003000320039003700,0.3662122
fffe3500360036003700,0.18827307
fffe31003900350035003100,0.50911725
fffe33003400310030003200,0.27387232
fffe32003300370033003100,0.5785159
fffe33003300330033003500,0.38527673
fffe32003800310035003700,0.61320794
fffe31003400390036003000,0.14678726
fffe31003800370036003700,0.7847346
fffe31003400370033003500,0.68237257
fffe3200360030003500,0.5246436
fffe31003300360038003500,0.33141088
fffe3700370036003100,0.19261989
fffe32003800320031003700,0.5092233
fffe33003200370038003900,0.35958752
fffe32003600300035003400,0.37664685
fffe32003900390031003700,0.42246938
fffe32003500360033003900,0.47218564
fffe33003100330036003800,0.3098715
fffe3200310031003100,0.3601275
fffe33003100390032003900,0.3809545
fffe32003600300033003600,0.643888
fffe3700320031003200,0.34935072
fffe320031003300,0.32951987
fffe31003700380034003100,0.28051752
fffe3600340039003900,0.24654764
fffe31003300300032003900,0.21156293
fffe3600380037003000,0.32268882
fffe33003100320034003000,0.27453095
fffe31003000390038003500,0.6573724
fffe32003200350030003000,0.4576501
fffe32003000390030003500,0.5217171
fffe33003300360034003400,0.4999087
fffe32003500310031003500,0.6203833
fffe31003900370030003800,0.50911725
fffe32003100380031003000,0.46260622
fffe31003700320038003400,0.56387377
fffe31003100310030003700,0.37539902
fffe32003100370032003400,0.8057351
fffe32003200320031003700,0.7293379
fffe31003400310036003500,0.9393594
fffe31003300360033003600,0.29594913
fffe33003300370032003300,0.1261667
fffe3400390039003700,0.54977983
fffe31003500300035003100,0.6074248
fffe32003700370036003400,0.35724908
fffe3200370031003200,0.3147514
fffe32003700310030003400,0.68707526
fffe31003100300030003200,0.3816247
fffe32003100310037003000,0.6182564
fffe31003100330036003300,0.55675846
fffe31003300350036003500,0.38339725
fffe3800340033003000,0.5807358
fffe32003700360032003500,0.54723233
fffe31003100310034003300,0.578066
fffe3300360036003000,0.546403
fffe31003400380035003000,0.5167566
fffe3300340033003400,0.41734278
fffe32003900340031003800,0.46962
fffe32003300380033003000,0.5756932
fffe3700370035003500,0.006646514
fffe32003500360032003800,0.4619994
fffe3900340031003600,0.75027704
fffe32003900320032003200,0.51707083
fffe33003200390032003100,0.40443015
fffe31003800370030003600,0.5832074
fffe32003300380033003200,0.3101571
fffe3900350033003900,0.88486475
fffe32003900310034003100,0.14502561
fffe3100330039003100,0.5611992
fffe32003300330039003600,0.42704332
fffe3400300035003900,0.00520432
fffe31003700350039003800,0.32821664
fffe32003400350030003700,0.31037965
fffe31003500330031003800,0.6257448
fffe32003800310037003900,0.38757896
fffe32003500340031003100,0.24654764
fffe33003400300039003300,0.20388418
fffe33003100310035003500,0.41976282
fffe31003900370030003400,0.37677872
